2025-03-24 21:58:10,282.2
2025-03-24 21:59:17,282.83
2025-03-24 21:59:59,283.78
2025-03-24 22:11:49,270.22
2025-03-25 03:00:06,282.65
2025-03-25 03:22:57,264.15
2025-03-25 04:35:39,276.72
