time,open,high,low,close,tick_volume,spread,real_volume
2022-12-01 11:00:00,1776.617,1781.299,1776.429,1780.469,3913,200,0
2022-12-01 12:00:00,1780.476,1785.086,1780.476,1784.68,4785,200,0
2022-12-01 13:00:00,1784.691,1792.147,1784.485,1789.343,11185,200,0
2022-12-01 14:00:00,1789.312,1803.422,1789.101,1801.669,11581,200,0
2022-12-01 15:00:00,1801.71,1804.091,1794.141,1796.444,12723,200,0
2022-12-01 16:00:00,1796.476,1802.753,1796.139,1802.33,6473,200,0
2022-12-01 17:00:00,1802.333,1802.504,1798.887,1801.569,5254,200,0
2022-12-01 18:00:00,1801.538,1802.906,1799.212,1801.346,5105,200,0
2022-12-01 19:00:00,1801.313,1803.323,1800.168,1803.295,3961,200,0
2022-12-01 20:00:00,1803.265,1803.45,1801.116,1803.339,3786,200,0
2022-12-01 21:00:00,1803.307,1803.464,1802.295,1802.938,1851,200,0
2022-12-01 23:00:00,1802.121,1804.439,1801.791,1802.253,2113,200,0
2022-12-02 00:00:00,1802.284,1802.49,1799.606,1799.81,3003,200,0
2022-12-02 01:00:00,1799.844,1800.22,1797.188,1797.939,3806,200,0
2022-12-02 02:00:00,1797.97,1798.616,1795.526,1797.978,3640,200,0
2022-12-02 03:00:00,1797.974,1799.02,1796.291,1798.165,2931,200,0
2022-12-02 04:00:00,1798.18,1798.497,1795.794,1797.398,2312,200,0
2022-12-02 05:00:00,1797.424,1798.47,1796.306,1797.164,3059,200,0
2022-12-02 06:00:00,1797.192,1800.414,1797.076,1798.899,4059,200,0
2022-12-02 07:00:00,1798.932,1802.506,1798.656,1801.664,5122,200,0
2022-12-02 08:00:00,1801.665,1802.96,1798.897,1801.981,6061,200,0
2022-12-02 09:00:00,1801.951,1802.637,1799.961,1801.776,4751,200,0
2022-12-02 10:00:00,1801.782,1801.782,1799.265,1800.202,3862,200,0
2022-12-02 11:00:00,1800.167,1800.362,1797.914,1798.455,3305,200,0
2022-12-02 12:00:00,1798.486,1799.423,1797.134,1799.282,3595,200,0
2022-12-02 13:00:00,1799.314,1800.937,1778.425,1785.631,20062,200,0
2022-12-02 14:00:00,1785.601,1787.013,1781.752,1785.708,13004,200,0
2022-12-02 15:00:00,1785.677,1787.064,1780.89,1785.69,8864,200,0
2022-12-02 16:00:00,1785.722,1796.509,1784.546,1795.509,7532,200,0
2022-12-02 17:00:00,1795.524,1798.512,1794.636,1795.126,5426,200,0
2022-12-02 18:00:00,1795.157,1796.857,1794.651,1795.405,4309,200,0
2022-12-02 19:00:00,1795.404,1798.59,1793.479,1798.516,3661,200,0
2022-12-02 20:00:00,1798.485,1799.446,1797.186,1797.467,3764,200,0
2022-12-02 21:00:00,1797.427,1799.105,1797.141,1797.945,1758,200,0
2022-12-04 23:00:00,1795.131,1799.341,1794.397,1798.946,3012,200,0
2022-12-05 00:00:00,1798.977,1800.849,1798.631,1799.945,3651,200,0
2022-12-05 01:00:00,1799.953,1808.239,1799.817,1806.452,5419,200,0
2022-12-05 02:00:00,1806.477,1808.176,1805.741,1806.902,3887,200,0
2022-12-05 03:00:00,1806.904,1808.989,1806.093,1808.575,3099,200,0
2022-12-05 04:00:00,1808.577,1809.886,1808.004,1808.745,2589,200,0
2022-12-05 05:00:00,1808.742,1809.347,1806.521,1807.367,3149,200,0
2022-12-05 06:00:00,1807.398,1807.795,1802.559,1803.184,3736,200,0
2022-12-05 07:00:00,1803.174,1803.524,1797.494,1799.85,4962,200,0
2022-12-05 08:00:00,1799.88,1800.466,1796.74,1797.724,5484,200,0
2022-12-05 09:00:00,1797.728,1798.893,1795.03,1796.766,4514,200,0
2022-12-05 10:00:00,1796.731,1797.382,1793.249,1795.067,4592,200,0
2022-12-05 11:00:00,1795.073,1796.347,1793.783,1793.825,4054,200,0
2022-12-05 12:00:00,1793.856,1797.894,1793.54,1797.845,4507,200,0
2022-12-05 13:00:00,1797.849,1798.347,1790.871,1792.555,7433,200,0
2022-12-05 14:00:00,1792.586,1793.313,1783.933,1783.933,8242,200,0
2022-12-05 15:00:00,1784.035,1784.035,1773.007,1777.89,13302,200,0
2022-12-05 16:00:00,1777.921,1779.367,1771.989,1773.297,6391,200,0
2022-12-05 17:00:00,1773.263,1773.266,1768.941,1769.786,5375,200,0
2022-12-05 18:00:00,1769.781,1770.305,1766.219,1766.732,4379,200,0
2022-12-05 19:00:00,1766.7,1768.212,1765.756,1768.129,3729,200,0
2022-12-05 20:00:00,1768.098,1768.868,1766.649,1766.649,3664,200,0
2022-12-05 21:00:00,1766.618,1768.837,1766.618,1768.676,1568,200,0
2022-12-05 23:00:00,1768.144,1770.278,1767.487,1769.348,2347,200,0
2022-12-06 00:00:00,1769.314,1770.734,1768.255,1770.308,2387,200,0
2022-12-06 01:00:00,1770.316,1775.954,1769.79,1774.593,4816,200,0
2022-12-06 02:00:00,1774.59,1776.251,1771.301,1771.717,4459,200,0
2022-12-06 03:00:00,1771.751,1775.283,1771.406,1771.976,3806,200,0
2022-12-06 04:00:00,1771.978,1774.85,1771.926,1772.437,3037,200,0
2022-12-06 05:00:00,1772.453,1773.136,1768.673,1770.837,3623,200,0
2022-12-06 06:00:00,1770.833,1771.405,1767.277,1768.979,3580,200,0
2022-12-06 07:00:00,1768.968,1772.752,1767.804,1771.542,4335,200,0
2022-12-06 08:00:00,1771.539,1773.826,1769.275,1772.869,5067,200,0
2022-12-06 09:00:00,1772.846,1773.515,1770.18,1771.107,4354,200,0
2022-12-06 10:00:00,1771.076,1775.046,1771.007,1773.76,3970,200,0
2022-12-06 11:00:00,1773.79,1778.922,1773.759,1778.908,4241,200,0
2022-12-06 12:00:00,1778.858,1780.835,1778.192,1780.496,4433,200,0
2022-12-06 13:00:00,1780.51,1780.727,1776.226,1778.221,5931,200,0
2022-12-06 14:00:00,1778.255,1778.699,1773.983,1773.983,6509,200,0
2022-12-06 15:00:00,1773.893,1774.337,1770.751,1772.522,6894,200,0
2022-12-06 16:00:00,1772.511,1776.273,1771.858,1771.965,4928,200,0
2022-12-06 17:00:00,1771.933,1772.752,1770.252,1771.431,4351,200,0
2022-12-06 18:00:00,1771.457,1771.613,1767.201,1767.763,3896,200,0
2022-12-06 19:00:00,1767.786,1771.755,1767.786,1771.336,3902,200,0
2022-12-06 20:00:00,1771.368,1772.711,1770.694,1771.531,3146,200,0
2022-12-06 21:00:00,1771.501,1772.459,1770.824,1770.874,1319,200,0
2022-12-06 23:00:00,1770.91,1771.432,1770.236,1770.915,1696,200,0
2022-12-07 00:00:00,1770.918,1771.49,1769.195,1769.877,2494,200,0
2022-12-07 01:00:00,1769.906,1773.756,1768.683,1773.45,4254,200,0
2022-12-07 02:00:00,1773.416,1775.166,1772.715,1774.036,3720,200,0
2022-12-07 03:00:00,1774.006,1774.006,1770.538,1773.148,3029,200,0
2022-12-07 04:00:00,1773.118,1773.204,1770.322,1770.852,2327,200,0
2022-12-07 05:00:00,1770.881,1774.533,1770.881,1773.067,3683,200,0
2022-12-07 06:00:00,1773.08,1773.117,1769.611,1772.186,3848,200,0
2022-12-07 07:00:00,1772.249,1775.136,1771.027,1772.79,4707,200,0
2022-12-07 08:00:00,1772.76,1775.877,1771.146,1775.354,4988,200,0
2022-12-07 09:00:00,1775.384,1775.516,1771.353,1772.416,4130,200,0
2022-12-07 10:00:00,1772.386,1775.115,1771.435,1772.502,3840,200,0
2022-12-07 11:00:00,1772.525,1774.798,1771.112,1771.42,3712,200,0
2022-12-07 12:00:00,1771.414,1775.507,1770.766,1775.034,4333,200,0
2022-12-07 13:00:00,1775.046,1779.224,1773.805,1778.257,7770,200,0
2022-12-07 14:00:00,1778.288,1787.287,1776.002,1783.151,10258,200,0
2022-12-07 15:00:00,1783.129,1787.637,1777.406,1780.516,12001,200,0
2022-12-07 16:00:00,1780.526,1782.639,1776.284,1782.275,6133,200,0
2022-12-07 17:00:00,1782.306,1783.643,1780.949,1783.098,4704,200,0
2022-12-07 18:00:00,1783.068,1789.73,1782.717,1788.11,4916,200,0
2022-12-07 19:00:00,1788.141,1790.489,1786.406,1789.797,3776,200,0
2022-12-07 20:00:00,1789.765,1790.104,1786.57,1787.045,3433,200,0
2022-12-07 21:00:00,1787.009,1787.624,1785.417,1786.032,1429,200,0
2022-12-07 23:00:00,1785.793,1787.545,1785.557,1786.964,1741,200,0
2022-12-08 00:00:00,1786.974,1788.067,1785.381,1785.451,2669,200,0
2022-12-08 01:00:00,1785.419,1785.419,1781.51,1782.226,4291,200,0
2022-12-08 02:00:00,1782.234,1784.063,1781.733,1781.924,3305,200,0
2022-12-08 03:00:00,1781.89,1784.274,1781.372,1783.872,3028,200,0
2022-12-08 04:00:00,1783.866,1783.866,1781.819,1783.485,2369,200,0
2022-12-08 05:00:00,1783.469,1784.628,1781.943,1784.433,2688,200,0
2022-12-08 06:00:00,1784.403,1786.967,1783.621,1786.22,3065,200,0
2022-12-08 07:00:00,1786.185,1787.104,1784.808,1785.908,3895,200,0
2022-12-08 08:00:00,1785.915,1785.915,1781.939,1782.956,4255,200,0
2022-12-08 09:00:00,1782.962,1785.081,1781.648,1783.249,3565,200,0
2022-12-08 10:00:00,1783.284,1784.513,1781.795,1783.73,3368,200,0
2022-12-08 11:00:00,1783.715,1785.466,1782.203,1783.678,3231,200,0
2022-12-08 12:00:00,1783.657,1786.941,1783.385,1786.094,3836,200,0
2022-12-08 13:00:00,1786.099,1791.901,1785.598,1789.449,7453,200,0
2022-12-08 14:00:00,1789.471,1792.605,1784.43,1792.434,8420,200,0
2022-12-08 15:00:00,1792.403,1794.664,1789.873,1790.179,6782,200,0
2022-12-08 16:00:00,1790.147,1790.963,1786.933,1789.823,5089,200,0
2022-12-08 17:00:00,1789.819,1789.927,1787.125,1787.126,3935,200,0
2022-12-08 18:00:00,1787.132,1792.074,1786.57,1789.595,3572,200,0
2022-12-08 19:00:00,1789.596,1790.18,1786.892,1789.531,3330,200,0
2022-12-08 20:00:00,1789.499,1789.499,1787.644,1788.501,2789,200,0
2022-12-08 21:00:00,1788.532,1789.611,1788.231,1789.014,1291,200,0
2022-12-08 23:00:00,1789.634,1790.221,1789.0,1789.207,1215,200,0
2022-12-09 00:00:00,1789.21,1790.365,1788.466,1790.328,1985,200,0
2022-12-09 01:00:00,1790.325,1795.654,1789.776,1794.197,4311,200,0
2022-12-09 02:00:00,1794.229,1794.576,1792.083,1793.277,3479,200,0
2022-12-09 03:00:00,1793.27,1795.488,1793.098,1795.186,3072,200,0
2022-12-09 04:00:00,1795.191,1797.437,1795.187,1796.515,2551,200,0
2022-12-09 05:00:00,1796.486,1797.668,1795.007,1795.149,3038,200,0
2022-12-09 06:00:00,1795.148,1796.254,1793.708,1795.679,2916,200,0
2022-12-09 07:00:00,1795.676,1796.907,1790.957,1792.727,3814,200,0
2022-12-09 08:00:00,1792.694,1792.726,1790.241,1790.695,3865,200,0
2022-12-09 09:00:00,1790.664,1792.905,1788.899,1792.597,3718,200,0
2022-12-09 10:00:00,1792.606,1794.699,1792.606,1794.578,3235,200,0
2022-12-09 11:00:00,1794.565,1801.049,1793.561,1800.377,4261,200,0
2022-12-09 12:00:00,1800.41,1801.713,1799.216,1800.588,4064,200,0
2022-12-09 13:00:00,1800.591,1805.55,1790.172,1797.954,13543,200,0
2022-12-09 14:00:00,1797.992,1799.219,1794.12,1798.226,8243,200,0
2022-12-09 15:00:00,1798.257,1800.253,1790.086,1796.796,9382,200,0
2022-12-09 16:00:00,1796.827,1806.043,1795.985,1804.618,6143,200,0
2022-12-09 17:00:00,1804.617,1804.961,1798.434,1798.749,4668,200,0
2022-12-09 18:00:00,1798.78,1798.89,1797.316,1798.425,3620,200,0
2022-12-09 19:00:00,1798.448,1800.066,1796.739,1799.687,3232,200,0
2022-12-09 20:00:00,1799.657,1799.696,1794.761,1794.98,3357,200,0
2022-12-09 21:00:00,1794.95,1797.657,1794.886,1797.455,1600,200,0
2022-12-11 23:00:00,1795.942,1796.635,1794.757,1794.954,2137,200,0
2022-12-12 00:00:00,1794.938,1794.949,1792.589,1793.626,3024,200,0
2022-12-12 01:00:00,1793.631,1794.043,1789.768,1790.755,4043,200,0
2022-12-12 02:00:00,1790.761,1790.827,1787.221,1788.259,3613,200,0
2022-12-12 03:00:00,1788.277,1788.548,1786.757,1787.476,2669,200,0
2022-12-12 04:00:00,1787.444,1788.545,1786.917,1787.33,2071,200,0
2022-12-12 05:00:00,1787.328,1788.392,1785.437,1786.873,2875,200,0
2022-12-12 06:00:00,1786.899,1789.399,1786.016,1788.735,3317,200,0
2022-12-12 07:00:00,1788.739,1791.935,1787.615,1791.216,4246,200,0
2022-12-12 08:00:00,1791.219,1791.728,1788.954,1790.43,4087,200,0
2022-12-12 09:00:00,1790.44,1792.426,1789.723,1792.251,3542,200,0
2022-12-12 10:00:00,1792.264,1792.723,1789.711,1792.352,3375,200,0
2022-12-12 11:00:00,1792.35,1795.446,1791.488,1794.344,3397,200,0
2022-12-12 12:00:00,1794.369,1794.678,1788.085,1789.125,3443,200,0
2022-12-12 13:00:00,1789.157,1790.982,1787.247,1787.558,5463,200,0
2022-12-12 14:00:00,1787.526,1789.861,1784.965,1788.108,6808,200,0
2022-12-12 15:00:00,1788.139,1790.128,1783.035,1784.871,6700,200,0
2022-12-12 16:00:00,1784.901,1785.331,1781.722,1784.403,5399,200,0
2022-12-12 17:00:00,1784.435,1785.29,1781.028,1783.011,3893,200,0
2022-12-12 18:00:00,1783.012,1783.246,1779.153,1780.457,4955,200,0
2022-12-12 19:00:00,1780.459,1781.763,1777.541,1781.518,3435,200,0
2022-12-12 20:00:00,1781.486,1781.753,1779.484,1780.355,3439,200,0
2022-12-12 21:00:00,1780.324,1781.642,1779.946,1781.462,1411,200,0
2022-12-12 23:00:00,1781.24,1782.071,1780.91,1781.893,1378,200,0
2022-12-13 00:00:00,1781.894,1782.6,1780.983,1781.829,2139,200,0
2022-12-13 01:00:00,1781.837,1784.699,1781.837,1784.237,3167,200,0
2022-12-13 02:00:00,1784.232,1786.0,1783.464,1785.651,2882,200,0
2022-12-13 03:00:00,1785.648,1785.996,1782.242,1782.452,2709,200,0
2022-12-13 04:00:00,1782.483,1782.536,1781.091,1782.531,2099,200,0
2022-12-13 05:00:00,1782.533,1785.671,1782.426,1785.397,2623,200,0
2022-12-13 06:00:00,1785.433,1786.599,1784.573,1785.473,2838,200,0
2022-12-13 07:00:00,1785.504,1788.586,1785.208,1787.963,3743,200,0
2022-12-13 08:00:00,1787.994,1788.336,1784.593,1785.737,4261,200,0
2022-12-13 09:00:00,1785.719,1785.881,1782.933,1784.523,3767,200,0
2022-12-13 10:00:00,1784.55,1787.542,1782.555,1787.231,3866,200,0
2022-12-13 11:00:00,1787.24,1788.189,1786.243,1787.493,3276,200,0
2022-12-13 12:00:00,1787.483,1790.047,1786.576,1789.003,3605,200,0
2022-12-13 13:00:00,1789.005,1813.152,1786.603,1811.042,23779,200,0
2022-12-13 14:00:00,1811.011,1824.438,1810.865,1821.962,15940,200,0
2022-12-13 15:00:00,1821.995,1824.45,1808.668,1809.694,12767,200,0
2022-12-13 16:00:00,1809.725,1815.123,1806.179,1808.856,8381,200,0
2022-12-13 17:00:00,1808.888,1812.489,1805.3,1808.33,8272,200,0
2022-12-13 18:00:00,1808.298,1814.358,1807.587,1810.267,6698,200,0
2022-12-13 19:00:00,1810.237,1812.568,1809.172,1811.366,4962,200,0
2022-12-13 20:00:00,1811.345,1812.576,1809.507,1810.349,4536,200,0
2022-12-13 21:00:00,1810.391,1810.889,1809.511,1810.717,1835,200,0
2022-12-13 23:00:00,1810.619,1811.403,1809.364,1809.588,1890,200,0
2022-12-14 00:00:00,1809.586,1811.273,1808.813,1811.168,2973,200,0
2022-12-14 01:00:00,1811.199,1812.618,1810.166,1810.705,3930,200,0
2022-12-14 02:00:00,1810.708,1811.342,1809.359,1810.755,3008,200,0
2022-12-14 03:00:00,1810.739,1812.112,1809.885,1809.935,2229,200,0
2022-12-14 04:00:00,1809.924,1810.251,1808.212,1808.932,1856,200,0
2022-12-14 05:00:00,1808.928,1810.62,1808.643,1809.594,2592,200,0
2022-12-14 06:00:00,1809.564,1813.195,1809.481,1811.528,3149,200,0
2022-12-14 07:00:00,1811.56,1812.458,1807.402,1808.943,3758,200,0
2022-12-14 08:00:00,1808.98,1810.106,1806.437,1808.569,4312,200,0
2022-12-14 09:00:00,1808.594,1809.332,1806.785,1807.635,4102,200,0
2022-12-14 10:00:00,1807.603,1810.058,1806.702,1808.749,4231,200,0
2022-12-14 11:00:00,1808.744,1809.358,1805.248,1806.645,3736,200,0
2022-12-14 12:00:00,1806.676,1807.59,1804.27,1805.396,4042,200,0
2022-12-14 13:00:00,1805.381,1809.635,1805.351,1808.615,5745,200,0
2022-12-14 14:00:00,1808.612,1811.997,1807.765,1810.352,6026,200,0
2022-12-14 15:00:00,1810.317,1812.976,1808.345,1811.898,5817,200,0
2022-12-14 16:00:00,1811.926,1812.286,1810.174,1810.751,4433,200,0
2022-12-14 17:00:00,1810.718,1810.991,1807.816,1808.263,4298,200,0
2022-12-14 18:00:00,1808.258,1810.165,1806.851,1809.878,3938,200,0
2022-12-14 19:00:00,1809.844,1809.844,1795.718,1805.085,36912,200,0
2022-12-14 20:00:00,1805.12,1814.085,1804.191,1806.493,14086,200,0
2022-12-14 21:00:00,1806.524,1807.923,1806.524,1807.324,2024,200,0
2022-12-14 23:00:00,1807.034,1808.562,1806.599,1807.616,1930,200,0
2022-12-15 00:00:00,1807.617,1807.818,1805.683,1806.322,2423,200,0
2022-12-15 01:00:00,1806.354,1806.521,1797.106,1798.469,4814,200,0
2022-12-15 02:00:00,1798.488,1798.631,1793.727,1793.863,3555,200,0
2022-12-15 03:00:00,1793.831,1795.855,1792.443,1793.096,3622,200,0
2022-12-15 04:00:00,1793.085,1793.54,1789.558,1791.023,3398,200,0
2022-12-15 05:00:00,1790.991,1793.096,1790.65,1792.826,3257,200,0
2022-12-15 06:00:00,1792.859,1796.393,1792.551,1795.427,3356,200,0
2022-12-15 07:00:00,1795.443,1795.443,1787.514,1788.881,5037,200,0
2022-12-15 08:00:00,1788.916,1789.788,1773.434,1777.698,9499,200,0
2022-12-15 09:00:00,1777.738,1780.83,1774.698,1777.596,5487,200,0
2022-12-15 10:00:00,1777.559,1779.661,1775.682,1777.396,4373,200,0
2022-12-15 11:00:00,1777.428,1780.855,1776.367,1778.913,4323,200,0
2022-12-15 12:00:00,1778.849,1780.126,1776.912,1777.569,5240,200,0
2022-12-15 13:00:00,1777.538,1781.473,1773.879,1776.382,11977,200,0
2022-12-15 14:00:00,1776.35,1786.044,1774.945,1782.98,12940,200,0
2022-12-15 15:00:00,1783.018,1785.217,1774.108,1778.905,10797,200,0
2022-12-15 16:00:00,1778.935,1779.769,1774.432,1778.154,6786,200,0
2022-12-15 17:00:00,1778.186,1779.903,1776.264,1776.744,5539,200,0
2022-12-15 18:00:00,1776.776,1779.283,1775.937,1778.468,4265,200,0
2022-12-15 19:00:00,1778.456,1779.241,1777.004,1777.823,3199,200,0
2022-12-15 20:00:00,1777.803,1778.928,1776.818,1776.902,3394,200,0
2022-12-15 21:00:00,1776.939,1777.933,1776.402,1776.787,1585,200,0
2022-12-15 23:00:00,1776.599,1776.765,1775.553,1776.49,1786,200,0
2022-12-16 00:00:00,1776.456,1777.643,1776.134,1777.471,2603,200,0
2022-12-16 01:00:00,1777.501,1778.698,1775.986,1777.368,4175,200,0
2022-12-16 02:00:00,1777.334,1784.102,1777.032,1781.808,3592,200,0
2022-12-16 03:00:00,1781.778,1781.868,1779.024,1779.47,2874,200,0
2022-12-16 04:00:00,1779.473,1779.609,1778.222,1778.837,2509,200,0
2022-12-16 05:00:00,1778.817,1779.69,1777.848,1779.084,2937,200,0
2022-12-16 06:00:00,1779.051,1784.145,1778.385,1783.582,3170,200,0
2022-12-16 07:00:00,1783.596,1784.889,1776.483,1777.268,4382,200,0
2022-12-16 08:00:00,1777.305,1778.993,1774.271,1777.864,5235,200,0
2022-12-16 09:00:00,1777.8,1779.287,1774.739,1778.143,4948,200,0
2022-12-16 10:00:00,1778.132,1781.589,1777.62,1780.879,4669,200,0
2022-12-16 11:00:00,1780.848,1785.422,1780.233,1782.426,4358,200,0
2022-12-16 12:00:00,1782.461,1785.292,1782.185,1785.114,3931,200,0
2022-12-16 13:00:00,1785.103,1786.631,1783.577,1785.402,6158,200,0
2022-12-16 14:00:00,1785.432,1793.503,1782.135,1792.147,9810,200,0
2022-12-16 15:00:00,1792.104,1793.818,1786.066,1787.821,8262,200,0
2022-12-16 16:00:00,1787.852,1790.794,1787.701,1788.497,5436,200,0
2022-12-16 17:00:00,1788.537,1790.805,1787.108,1787.551,4497,200,0
2022-12-16 18:00:00,1787.579,1792.244,1787.394,1791.607,3562,200,0
2022-12-16 19:00:00,1791.615,1793.091,1790.495,1792.874,2833,200,0
2022-12-16 20:00:00,1792.863,1794.228,1791.792,1792.128,3578,200,0
2022-12-16 21:00:00,1792.096,1793.596,1792.034,1793.062,1799,200,0
2022-12-18 23:00:00,1792.453,1793.006,1790.95,1791.017,2246,200,0
2022-12-19 00:00:00,1790.997,1795.085,1790.865,1793.227,3227,200,0
2022-12-19 01:00:00,1793.229,1795.193,1792.488,1794.131,4069,200,0
2022-12-19 02:00:00,1794.098,1795.774,1793.68,1794.489,3583,200,0
2022-12-19 03:00:00,1794.51,1796.869,1792.344,1793.805,3023,200,0
2022-12-19 04:00:00,1793.836,1794.7,1792.491,1792.869,2238,200,0
2022-12-19 05:00:00,1792.87,1793.088,1790.267,1790.761,2838,200,0
2022-12-19 06:00:00,1790.731,1793.531,1790.635,1792.711,2913,200,0
2022-12-19 07:00:00,1792.742,1794.133,1790.626,1793.271,3453,200,0
2022-12-19 08:00:00,1793.302,1798.712,1793.27,1796.892,4246,200,0
2022-12-19 09:00:00,1796.888,1798.323,1795.14,1795.372,3940,200,0
2022-12-19 10:00:00,1795.375,1797.057,1795.362,1795.737,3265,200,0
2022-12-19 11:00:00,1795.769,1796.496,1793.68,1794.849,3368,200,0
2022-12-19 12:00:00,1794.782,1795.862,1793.459,1793.555,3585,200,0
2022-12-19 13:00:00,1793.522,1794.297,1790.92,1791.461,5445,200,0
2022-12-19 14:00:00,1791.43,1792.386,1788.831,1792.386,5669,200,0
2022-12-19 15:00:00,1792.413,1795.902,1785.75,1786.085,6431,200,0
2022-12-19 16:00:00,1786.119,1789.203,1783.783,1788.038,5285,200,0
2022-12-19 17:00:00,1788.006,1790.858,1787.793,1790.018,3665,200,0
2022-12-19 18:00:00,1789.985,1790.003,1788.094,1789.032,3252,200,0
2022-12-19 19:00:00,1789.001,1789.109,1786.57,1786.794,3420,200,0
2022-12-19 20:00:00,1786.83,1787.476,1786.256,1787.1,2701,200,0
2022-12-19 21:00:00,1787.13,1787.734,1786.799,1787.69,1114,200,0
2022-12-19 23:00:00,1787.41,1788.106,1787.034,1787.255,1453,200,0
2022-12-20 00:00:00,1787.224,1787.224,1784.563,1786.244,2438,200,0
2022-12-20 01:00:00,1786.247,1787.805,1784.714,1786.639,3699,200,0
2022-12-20 02:00:00,1786.637,1787.519,1785.236,1787.436,3495,200,0
2022-12-20 03:00:00,1787.404,1796.12,1786.74,1792.234,13269,200,0
2022-12-20 04:00:00,1792.226,1793.549,1789.231,1790.349,5556,200,0
2022-12-20 05:00:00,1790.345,1791.927,1786.914,1788.775,5001,200,0
2022-12-20 06:00:00,1788.807,1793.945,1788.285,1793.102,4960,200,0
2022-12-20 07:00:00,1793.139,1795.675,1792.435,1794.072,6291,200,0
2022-12-20 08:00:00,1794.042,1805.326,1793.947,1803.156,7928,200,0
2022-12-20 09:00:00,1803.187,1807.77,1801.698,1807.201,6227,200,0
2022-12-20 10:00:00,1807.171,1807.456,1804.881,1806.538,4303,200,0
2022-12-20 11:00:00,1806.506,1809.384,1804.583,1807.678,4543,200,0
2022-12-20 12:00:00,1807.637,1808.079,1798.052,1800.722,5814,200,0
2022-12-20 13:00:00,1800.692,1806.188,1798.544,1805.592,7280,200,0
2022-12-20 14:00:00,1805.587,1813.306,1802.753,1812.409,8436,200,0
2022-12-20 15:00:00,1812.456,1821.02,1812.454,1815.245,10123,200,0
2022-12-20 16:00:00,1815.278,1818.191,1813.775,1817.994,6673,200,0
2022-12-20 17:00:00,1817.995,1820.84,1817.293,1817.934,5230,200,0
2022-12-20 18:00:00,1817.965,1818.235,1814.141,1815.477,3972,200,0
2022-12-20 19:00:00,1815.447,1818.975,1815.311,1818.619,3357,200,0
2022-12-20 20:00:00,1818.633,1818.977,1816.844,1817.402,3151,200,0
2022-12-20 21:00:00,1817.435,1818.831,1817.37,1817.759,1713,200,0
2022-12-20 23:00:00,1817.772,1819.247,1816.892,1817.199,2062,200,0
2022-12-21 00:00:00,1817.168,1818.609,1816.622,1818.108,2897,200,0
2022-12-21 01:00:00,1818.075,1819.792,1815.73,1816.48,5224,200,0
2022-12-21 02:00:00,1816.482,1818.656,1815.712,1816.379,3739,200,0
2022-12-21 03:00:00,1816.349,1816.847,1814.348,1815.112,3162,200,0
2022-12-21 04:00:00,1815.121,1815.362,1813.422,1814.028,2730,200,0
2022-12-21 05:00:00,1814.051,1814.999,1813.012,1814.104,3064,200,0
2022-12-21 06:00:00,1814.074,1814.807,1812.538,1814.244,3105,200,0
2022-12-21 07:00:00,1814.236,1816.323,1811.868,1816.323,4985,200,0
